FormNodeId,QuestionNodeId,EasyVisaId,QuestVersion,DisplayText,
Form_601A,Q_6096,FQ_601A_6096,quest_version_2,601A - Petitioner's Family Name/Last Name/Surname,
Form_601A,Q_1601,FQ_601A_1601,quest_version_2,"601A - Are you either the spouse, parent (U.S. citizen petitioner must be at least 21 years old), or child (unmarried older than 16 yearas of age and under 21 years of age) of the petitioner?",
,,,,,
,,,,,
,,,,,
Form_601A,Q_1804,FQ_601A_1804,quest_version_2,"601A - What is your DOS Consular Case Number, also called an NVC Case Number (if available)",
,,,,,
,,,,,
,,,,,
Form_601A,Q_1901,FQ_601A_1901,quest_version_2,601A - Given Name (First name),
Form_601A,Q_1902,FQ_601A_1902,quest_version_2,601A - Middle Name (Do Not Abbreviate),
Form_601A,Q_1903,FQ_601A_1903,quest_version_2,601A - Family Name/Last Name/Surname,
,,,,,
Form_601A,Q_1908,FQ_601A_1908,quest_version_2,"601A - List any other Given Name used (e.g. Rich, Rick, Dick):",
Form_601A,Q_1910,FQ_601A_1910,quest_version_2,601A - List any other Middle Name used:,
Form_601A,Q_1912,FQ_601A_1912,quest_version_2,"601A - List any other Family Name/Last Name/Surname used (e.g. Smith II, Smith Jr.):",
,,,,,
,,,,,
,,,,,
Form_601A,Q_2003,FQ_601A_2003,quest_version_2,601A - Street Number and Name,
Form_601A,Q_2004,FQ_601A_2004,quest_version_2,"601A - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_601A,Q_2005,FQ_601A_2005,quest_version_2,601A - What is the secondary address description?,
Form_601A,Q_2006,FQ_601A_2006,quest_version_2,601A - Apartment/Suite/Floor Help,
Form_601A,Q_2007,FQ_601A_2007,quest_version_2,601A - City/Town/Village,
Form_601A,Q_2008,FQ_601A_2008,quest_version_2,601A - State,
Form_601A,Q_2010,FQ_601A_2010,quest_version_2,601A - ZIP Code,
,,,,,
Form_601A,Q_6038,FQ_601A_6038,quest_version_2,601A - Is your current mailing address the same as your current physical address?,
Form_601A,Q_2017,FQ_601A_2017,quest_version_2,601A - In Care of Name,
Form_601A,Q_2018,FQ_601A_2018,quest_version_2,601A - Street Number and Name,
Form_601A,Q_2019,FQ_601A_2019,quest_version_2,"601A - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_601A,Q_2020,FQ_601A_2020,quest_version_2,601A - What is the secondary address description?,
Form_601A,Q_2021,FQ_601A_2021,quest_version_2,601A - Apartment/Suite/Floor Help,
Form_601A,Q_2022,FQ_601A_2022,quest_version_2,601A - City/Town/Village,
Form_601A,Q_2023,FQ_601A_2023,quest_version_2,601A - State,
Form_601A,Q_2025,FQ_601A_2025,quest_version_2,601A - ZIP Code,
,,,,,
,,,,,
,,,,,
Form_601A,Q_2152,FQ_601A_2152,quest_version_2,601A - Phone Number (Including Area Code),
Form_601A,Q_2153,FQ_601A_2153,quest_version_2,601A - Phone Number (Including Area Code),
Form_601A,Q_2158,FQ_601A_2158,quest_version_2,601A - email address,
,,,,,
,,,,,
,,,,,
Form_601A,Q_2201,FQ_601A_2201,quest_version_2,601A - Gender,
Form_601A,Q_2202,FQ_601A_2202,quest_version_2,601A - Date of Birth,
Form_601A,Q_2203,FQ_601A_2203,quest_version_2,601A - Country of Birth,
Form_601A,Q_2205,FQ_601A_2205,quest_version_2,601A - City/Town/Village,
,,,,,
,,,,,
,,,,,
Form_601A,Q_2301,FQ_601A_2301,quest_version_2,601A - Please select your ethnicity (You race will be asked in a subsequent question):,
,,,,,
Form_601A,Q_2303,FQ_601A_2303,quest_version_2,601A - Are you White?,
Form_601A,Q_2304,FQ_601A_2304,quest_version_2,601A - Are you Asian?,
Form_601A,Q_2305,FQ_601A_2305,quest_version_2,601A - Are you Black or African American?,
Form_601A,Q_2306,FQ_601A_2306,quest_version_2,601A - Are you American Indian or Alaska Native?,
Form_601A,Q_2307,FQ_601A_2307,quest_version_2,601A - Are you Native Hawaiin or Other Pacific Islander?,
,,,,,
Form_601A,Q_2310,FQ_601A_2310,quest_version_2,601A - Feet,
Form_601A,Q_2311,FQ_601A_2311,quest_version_2,601A - Inches,
,,,,,
Form_601A,Q_2315,FQ_601A_2315,quest_version_2,601A - What is your weight?,
,,,,,
Form_601A,Q_2317,FQ_601A_2317,quest_version_2,601A - What is your eye color?,
,,,,,
Form_601A,Q_2319,FQ_601A_2319,quest_version_2,601A - What is the color of your hair?,
,,,,,
,,,,,
,,,,,
Form_601A,Q_2401,FQ_601A_2401,quest_version_2,601A - Country of Citizenship (or Nationality),
Form_601A,Q_2409,FQ_601A_2409,quest_version_2,601A - Social Security Number (If any),
Form_601A,Q_2411,FQ_601A_2411,quest_version_2,601A - What is your USCIS ELIS Account Number?,
Form_601A,Q_2412,FQ_601A_2412,quest_version_2,601A - Alien Registration Number (A-Number),
,,,,,
,,,,,
,,,,,
Form_601A,Q_2883,FQ_601A_2883,quest_version_2,601A - Given Name (First name),
Form_601A,Q_2885,FQ_601A_2885,quest_version_2,601A - Family Name/Last Name/Surname,
,,,,,
Form_601A,Q_2901,FQ_601A_2901,quest_version_2,601A - Given Name (First name),
Form_601A,Q_2903,FQ_601A_2903,quest_version_2,601A - Family Name/Last Name/Surname,
,,,,,
,,,,,
,,,,,
Form_601A,Q_2951,FQ_601A_2951,quest_version_2,601A - What was your legal status when you last entered the United States?,
,,,,,
Form_601A,Q_2979,FQ_601A_2979,quest_version_2,601A - Place of Last Arrival into the United States (City or Town),
Form_601A,Q_2980,FQ_601A_2980,quest_version_2,601A - Place of Last Arrival into the United States (State),
Form_601A,Q_2982,FQ_601A_2982,quest_version_2,601A - Date of Last Arrival,
,,,,,
Form_601A,Q_2996,FQ_601A_2996,quest_version_2,601A - Date of Arrival,
Form_601A,Q_2997,FQ_601A_2997,quest_version_2,601A - Date of Departure,
Form_601A,Q_2998,FQ_601A_2998,quest_version_2,"601A - On your most recent visit to the United States, through which City did you last enter the country?",
Form_601A,Q_2999,FQ_601A_2999,quest_version_2,"601A - On your most recent visit to the United States, through which State did you last enter the country?",
Form_601A,Q_3000,FQ_601A_3000,quest_version_2,601A - You arrived in the United States under which legal status? ,
Form_601A,Q_3002,FQ_601A_3002,quest_version_2,601A - Are there other previous entries?,
,,,,,
,,,,,
,,,,,
Form_601A,Q_3020,FQ_601A_3020,quest_version_2,601A - What is the USCIS Receipt Number for your Form I-130 (Petitioner for Alien Relative)?       ,
,,,,,
Form_601A,Q_3074,FQ_601A_3074,quest_version_2,601A - Have you EVER knowingly encouraged induced assisted abetted or aided any foreign national to enter or to try to enter the United States illegally (alien smuggling)? ,
Form_601A,Q_3058,FQ_601A_3058,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3059,FQ_601A_3059,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3060,FQ_601A_3060,quest_version_2,601A - Provide a brief description:,
,,,,,
Form_601A,Q_3091,FQ_601A_3091,quest_version_2,"601A - Are you currently subject to a final order of removal, exclusion, or deportation? ",
Form_601A,Q_3098,FQ_601A_3098,quest_version_2,601A - What is the USCIS Receipt Number for your Approved Form I-212? ,
Form_601A,Q_3101,FQ_601A_3101,quest_version_2,"601A - Are you currently subject to a grant of voluntary departure that has not expired and that was granted to you by the immmigration judge or the Board of Immigration Appeals during removal, exclusion, or deportation proceedings?",
Form_601A,Q_3125,FQ_601A_3125,quest_version_2,"601A - Are you currently in removal, exclusion, or deportation proceedings in which there is no final order issued by the immigration judge, Board of Immigration Appeals, a DHS officer, or a Federal court yet? ",
Form_601A,Q_3127,FQ_601A_3127,quest_version_2,"601A - Are you in removal, exclusion, or deportation proceedings that are administratively closed that have not been placed back on EOIR's calendar to continue my removal, exclusion, or deportation proceedings?",
Form_601A,Q_3128,FQ_601A_3128,quest_version_2,"601A - Are you currently in removal, exclusion, or deportation proceedings that are not administratively closed or in removal, exclusion, or deportation proceedings that were administratively closed, but EOIR has placed my proceedings back on its calendar in order to continue them?",
Form_601A,Q_3129,FQ_601A_3129,quest_version_2,"601A - Has the DHS served you with a DHS Form I-871, giving you notice that the DHS intends to reinstate a prior departation, exclusion, or removal order against you as permitted under INA section 241 (a)(5)?  ",
Form_601A,Q_3130,FQ_601A_3130,quest_version_2,"601A - Has the DHS served you with a final decision reinstating a prior deportation, exclusion, or removal order under INA section 241(a)(5)?",
Form_601A,Q_3135,FQ_601A_3135,quest_version_2,601A - Have you EVER knowingly and willfully given false or misleading information to a U.S. Government official while applying for an immigration benefit or to gain entry or admission into the United States?,
Form_601A,Q_3136,FQ_601A_3136,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3137,FQ_601A_3137,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3138,FQ_601A_3138,quest_version_2,601A - Provide a brief description:,
,,,,,
Form_601A,Q_3163,FQ_601A_3163,quest_version_2,"601A - Have you EVER been arrested, cited, or detained by a law enforcement officer (including immigration and military officers) in the United States, your home country, and/or any other country for any reason other than traffic violations?  ",
Form_601A,Q_3164,FQ_601A_3164,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3165,FQ_601A_3165,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3166,FQ_601A_3166,quest_version_2,601A - Provide a brief description:,
Form_601A,Q_3174,FQ_601A_3174,quest_version_2,"601A - Have you EVER been charged, indicted, convicted, imprisoned, or jailed in the United States, your home country, and/or any other country for any crime or offense?  ",
Form_601A,Q_3175,FQ_601A_3175,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3176,FQ_601A_3176,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3177,FQ_601A_3177,quest_version_2,601A - Provide a brief description:,
Form_601A,Q_3221,FQ_601A_3221,quest_version_2,601A - Have you EVER illicitly (illegally) trafficked or benefited from the trafficking of any controlled substances such as chemicals illegal drugs or narcotics? ,
Form_601A,Q_3222,FQ_601A_3222,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3223,FQ_601A_3223,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3226,FQ_601A_3226,quest_version_2,601A - Provide a brief description:,
Form_601A,Q_3227,FQ_601A_3227,quest_version_2,601A - Have you EVER knowingly aided abetted assisted conspired or colluded in the illicit trafficking of any illegal narcotic or other controlled substances? ,
Form_601A,Q_3228,FQ_601A_3228,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3229,FQ_601A_3229,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3232,FQ_601A_3232,quest_version_2,601A - Provide a brief description:,
Form_601A,Q_3243,FQ_601A_3243,quest_version_2,601A - Are you NOW or have you EVER been engaged in prostitution? ,
Form_601A,Q_3244,FQ_601A_3244,quest_version_2,601A - Provide the location of the event:,
Form_601A,Q_3245,FQ_601A_3245,quest_version_2,601A - Provide the date of the event:,
Form_601A,Q_3246,FQ_601A_3246,quest_version_2,601A - Please provide a brief description:,
Form_601A,Q_6033,FQ_601A_6033,quest_version_2,"601A - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in limiting or denying any person's ability to exercise religious beliefs? ",
Form_601A,Q_3278,FQ_601A_3278,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_6034,FQ_601A_6034,quest_version_2,"601A - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated or engaged in any kind of sexual contact or relations with any person who was being forced or threatened to participate or through use of threat?",
Form_601A,Q_3283,FQ_601A_3283,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_6035,FQ_601A_6035,quest_version_2,"601A - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in acts involving torture or genocide?",
Form_601A,Q_3328,FQ_601A_3328,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_6036,FQ_601A_6036,quest_version_2,"601A - Have you EVER ordered, incited, called for, committed, assisted, helped with, or otherwise participated in killing any person?",
Form_601A,Q_3333,FQ_601A_3333,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_6037,FQ_601A_6037,quest_version_2,601A - Have you EVER ordered incited called for committed assisted helped with or otherwise participated in intentionally and severely injuring any person? ,
Form_601A,Q_3338,FQ_601A_3338,quest_version_2,601A - Please provide a complete explanation:,
,,,,,
Form_601A,Q_3466,FQ_601A_3466,quest_version_2,601A - Have you EVER received any type of military paramilitary or weapons training? ,
Form_601A,Q_3398,FQ_601A_3398,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_3427,FQ_601A_3427,quest_version_2,601A - Have you EVER assisted or participated in selling providing or transporting weapons to any person who to your knowledge used them against another person? ,
Form_601A,Q_3428,FQ_601A_3428,quest_version_2,601A - Please provide a complete explanation of what occurred:,
Form_601A,Q_3432,FQ_601A_3432,quest_version_2,601A - Have you EVER worked volunteered or otherwise served in any prison jail prison camp detention facility labor camp or any other situation that involved detaining persons? ,
Form_601A,Q_3433,FQ_601A_3433,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_3469,FQ_601A_3469,quest_version_2,601A - Have you EVER been a member of assisted or participated in any group unit or organization of any kind in which you or other persons used any type of weapon against any person or threatened to do so? ,
Form_601A,Q_3438,FQ_601A_3438,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_3470,FQ_601A_3470,quest_version_2,601A - Have you EVER served in been a member of assisted or participated in any military unit paramilitary unit police unit self-defense unit vigilante unit rebel group guerilla group militia insurgent organization or any other armed group?,
Form_601A,Q_3443,FQ_601A_3443,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_3471,FQ_601A_3471,quest_version_2,601A - Have you EVER ordered incited called for committed assisted helped with or otherwise recruited enlisted conscripted or used any person under 15 years of age to serve in or help an armed force or group? ,
Form_601A,Q_3457,FQ_601A_3457,quest_version_2,601A - Please provide a complete explanation:,
Form_601A,Q_3472,FQ_601A_3472,quest_version_2,601A - Have you EVER ordered incited called for committed assisted helped with or otherwise used any person under 15 years of age to take part in hostilities or to help or provide services to people in combat?,
Form_601A,Q_3462,FQ_601A_3462,quest_version_2,601A - Please provide a complete explanation:,
,,,,,
,,,,,
,,,,,
Form_601A,Q_3611,FQ_601A_3611,quest_version_2,601A - Family Name/Last Name/Surname,
Form_601A,Q_3612,FQ_601A_3612,quest_version_2,601A - Given Name (First name),
Form_601A,Q_3613,FQ_601A_3613,quest_version_2,601A - Middle Name (Do Not Abbreviate),
,,,,,
,,,,,
,,,,,
Form_601A,Q_3652,FQ_601A_3652,quest_version_2,601A - What is your relationship to the relative who will experience extreme hardship if you are refused admission into the United States?,
Form_601A,Q_6023,FQ_601A_6023,quest_version_2,601A - Do you have another relative (only a spouse or parent and they MUST be either a U.S. citizen or  LPR (Lawful Permanent Resident)) who would experience extreme hardship if you were refused admission to the United States?,
,,,,,
,,,,,
,,,,,
Form_601A,Q_3901,FQ_601A_3901,quest_version_2,"601A - Explain in detail the 'extreme hardship' your spouse and/or parent(s) would experience if you are refused admission to the United States, and state why the USCIS should approve your application for a provisional unlawful presence waiver as a matter of discretion.",
,,,,,
,,,,,
,,,,,
Form_601A,Q_3951,FQ_601A_3951,quest_version_2,601A - Daytime Phone Number,
Form_601A,Q_3954,FQ_601A_3954,quest_version_2,601A - Mobile Phone Number,
Form_601A,Q_3956,FQ_601A_3956,quest_version_2,601A - USCIS Online Account Number,
Form_601A,Q_3957,FQ_601A_3957,quest_version_2,601A - Attorney State Bar Number,
Form_601A,Q_3958,FQ_601A_3958,quest_version_2,601A - Preparer's Family Name (Last name),
Form_601A,Q_3959,FQ_601A_3959,quest_version_2,601A - Preparer's Given Name (First name),
Form_601A,Q_3960,FQ_601A_3960,quest_version_2,601A - Preparer's Business or Organization Name,
Form_601A,Q_3961,FQ_601A_3961,quest_version_2,601A - Preparer's E-mail Address (if any),
Form_601A,Q_3962,FQ_601A_3962,quest_version_2,601A - Country,
Form_601A,Q_3963,FQ_601A_3963,quest_version_2,601A - Street Number and Name,
Form_601A,Q_3964,FQ_601A_3964,quest_version_2,"601A - Does that address have a secondary description (i.e. apartment, suite, or floor)?",
Form_601A,Q_3965,FQ_601A_3965,quest_version_2,601A - What is the secondary address description?,
Form_601A,Q_3966,FQ_601A_3966,quest_version_2,601A - Apartment/Suite/Floor Help,
Form_601A,Q_3967,FQ_601A_3967,quest_version_2,601A - City/Town/Village,
Form_601A,Q_3968,FQ_601A_3968,quest_version_2,601A - State,
Form_601A,Q_3969,FQ_601A_3969,quest_version_2,601A - Province/Territory/Prefecture/Parish,
Form_601A,Q_3970,FQ_601A_3970,quest_version_2,601A - Zip Code,
Form_601A,Q_3971,FQ_601A_3971,quest_version_2,601A - Postal Code,
,,,,,
,,,,,
,,,,,
Form_693,Q_1901,FQ_693_1901,quest_version_2,693 - Given Name (First name),
Form_693,Q_1902,FQ_693_1902,quest_version_2,693 - Middle Name (Do Not Abbreviate),
Form_693,Q_1903,FQ_693_1903,quest_version_2,693 - Family Name/Last Name/Surname,
,,,,,
,,,,,
,,,,,
Form_693,Q_2003,FQ_693_2003,quest_version_2,693 - Street Number and Name,
Form_693,Q_2004,FQ_693_2004,quest_version_2,"693 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_693,Q_2005,FQ_693_2005,quest_version_2,693 - What is the secondary address description?,
Form_693,Q_2006,FQ_693_2006,quest_version_2,693 - Apartment/Suite/Floor Help,
Form_693,Q_2007,FQ_693_2007,quest_version_2,693 - City/Town/Village,
Form_693,Q_2008,FQ_693_2008,quest_version_2,693 - State,
Form_693,Q_2010,FQ_693_2010,quest_version_2,693 - ZIP Code,
,,,,,
,,,,,
,,,,,
Form_693,Q_2152,FQ_693_2151,quest_version_2,693 - Phone Number (Including Area Code),
Form_693,Q_2153,FQ_693_2153,quest_version_2,693 - Phone Number (Including Area Code),
Form_693,Q_2158,FQ_693_2158,quest_version_2,693 - email address,
,,,,,
,,,,,
,,,,,
Form_693,Q_2201,FQ_693_2201,quest_version_2,693 - Gender,
Form_693,Q_2202,FQ_693_2202,quest_version_2,693 - Date of Birth,
Form_693,Q_2203,FQ_693_2203,quest_version_2,693 - Country of Birth,
Form_693,Q_2205,FQ_693_2205,quest_version_2,693 - City/Town/Village,
,,,,,
,,,,,
,,,,,
Form_693,Q_2411,FQ_693_2411,quest_version_2,693 - What is your USCIS ELIS Account Number?,
Form_693,Q_2412,FQ_693_2412,quest_version_2,693 - Alien Registration Number (A-Number),
,,,,,
,,,,,
,,,,,
Form_693,Q_3951,FQ_693_3951,quest_version_2,693 - Daytime Phone Number,
Form_693,Q_3954,FQ_693_3954,quest_version_2,693 - Mobile Phone Number,
Form_693,Q_3958,FQ_693_3958,quest_version_2,693 - Preparer's Family Name (Last name),
Form_693,Q_3959,FQ_693_3959,quest_version_2,693 - Preparer's Given Name (First name),
Form_693,Q_3960,FQ_693_3960,quest_version_2,693 - Preparer's Business or Organization Name,
Form_693,Q_3961,FQ_693_3961,quest_version_2,693 - Preparer's E-mail Address (if any),
Form_693,Q_3962,FQ_693_3962,quest_version_2,693 - Country,
Form_693,Q_3963,FQ_693_3963,quest_version_2,693 - Street Number and Name,
Form_693,Q_3964,FQ_693_3964,quest_version_2,"693 - Does that address have a secondary description (i.e. apartment, suite, or floor)?",
Form_693,Q_3965,FQ_693_3965,quest_version_2,693 - What is the secondary address description?,
Form_693,Q_3966,FQ_693_3966,quest_version_2,693 - Apartment/Suite/Floor Help,
Form_693,Q_3967,FQ_693_3967,quest_version_2,693 - City/Town/Village,
Form_693,Q_3968,FQ_693_3968,quest_version_2,693 - State,
Form_693,Q_3969,FQ_693_3969,quest_version_2,693 - Province/Territory/Prefecture/Parish,
Form_693,Q_3970,FQ_693_3970,quest_version_2,693 - Zip Code,
Form_693,Q_3971,FQ_693_3971,quest_version_2,693 - Postal Code,
,,,,,
,,,,,
,,,,,
Form_751,Q_32,FQ_751_32,quest_version_2,751 - Given Name (First name),
Form_751,Q_33,FQ_751_33,quest_version_2,751 - Middle Name (Do Not Abbreviate),
Form_751,Q_34,FQ_751_34,quest_version_2,751 - Family Name/Last Name/Surname,
,,,,,
,,,,,
,,,,,
Form_751,Q_42,FQ_751_42,quest_version_2,751 - In what country is your current physical address?,
Form_751,Q_43,FQ_751_43,quest_version_2,751 - Street Number and Name,
Form_751,Q_44,FQ_751_44,quest_version_2,"751 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_751,Q_45,FQ_751_45,quest_version_2,751 - What is the secondary address description?,
Form_751,Q_46,FQ_751_46,quest_version_2,751 - Apartment/Suite/Floor Help,
Form_751,Q_47,FQ_751_47,quest_version_2,751 - City/Town/Village,
Form_751,Q_48,FQ_751_48,quest_version_2,751 - State,
Form_751,Q_49,FQ_751_49,quest_version_2,751 - Province/Territory/Prefecture/Parish,
Form_751,Q_50,FQ_751_50,quest_version_2,751 - ZIP Code,
Form_751,Q_51,FQ_751_51,quest_version_2,751 - Postal Code,
,,,,,
,,,,,
,,,,,
Form_751,Q_81,FQ_751_81,quest_version_2,751 - Mobile Phone Number (Including Area Code),
Form_751,Q_83,FQ_751_83,quest_version_2,751 - Daytime/Home Phone Number (Including Area Code),
Form_751,Q_86,FQ_751_86,quest_version_2,751 - email address,
,,,,,
,,,,,
,,,,,
Form_751,Q_88,FQ_751_88,quest_version_2,751 - Date of Birth,
,,,,,
,,,,,
,,,,,
Form_751,Q_112,FQ_751_112,quest_version_2,751 - Alien Registration Number (A-Number) of Sponsoring Petitioner,
Form_751,Q_113,FQ_751_113,quest_version_2,751 - Social Security Number of Sponsoring Petitioner,
,,,,,
,,,,,
,,,,,
Form_751,Q_1701,FQ_751_1701,quest_version_2,"751 - Is the person you are currently married to, the same person who sponsored you for your conditional residence status (conditional 'green card')?",
Form_751,Q_1701,FQ_751_1701,quest_version_2,"751 - Is the person you are currently married to, the same person who sponsored you for your conditional residence status (conditional 'green card')?",
Form_751,Q_1703,FQ_751_1703,quest_version_2,"751 - Your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, and you are filling a joint petition together with:",
Form_751,Q_1703,FQ_751_1703,quest_version_2,"751 - Your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, and you are filling a joint petition together with:",
Form_751,Q_1704,FQ_751_1704,quest_version_2,"751 - Is your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, but you are unable to file a joint petition with your spouse or your parent's spouse, because your spouse is deceased?",
Form_751,Q_1705,FQ_751_1705,quest_version_2,"751 - Is your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, but you are unable to file a joint petition with your spouse or your parent's spouse, because the marriage entered in good faith, but the marriage was terminated through divorce or annulment?",
Form_751,Q_1706,FQ_751_1706,quest_version_2,"751 - Is your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, but you are unable to file a joint petition with your spouse or your parent's spouse, because the marriage entered in good faith, but I was battered or the subject of extreme cruelty by my U.S. citizen or lawful permanent resident spouse?",
Form_751,Q_1707,FQ_751_1707,quest_version_2,"751 - Is your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, but you are unable to file a joint petition with your spouse or your parent's spouse, because your parent entered the marriage in good faith and during the marriage you were battered or subjected to extreme cruelty by your parent's U.S. citizen or lawful permanent resident spouse or by your conditional resident parent?",
Form_751,Q_1708,FQ_751_1708,quest_version_2,"751 - Is your conditional residence is based on your marriage or your parent's marriage to a U.S. citizen or lawful permanent resident, but you are unable to file a joint petition with your spouse or your parent's spouse, because the termination of your status and removal from the United States would result in an extreme hardship?",
,,,,,
,,,,,
,,,,,
Form_751,Q_1901,FQ_751_1901,quest_version_2,751 - Given Name (First name),
Form_751,Q_1902,FQ_751_1902,quest_version_2,751 - Middle Name (Do Not Abbreviate),
Form_751,Q_1903,FQ_751_1903,quest_version_2,751 - Family Name/Last Name/Surname,
,,,,,
Form_751,Q_1908,FQ_751_1908,quest_version_2,"751 - List any other Given Name used (e.g. Rich, Rick, Dick):",
Form_751,Q_1910,FQ_751_1910,quest_version_2,751 - List any other Middle Name used:,
Form_751,Q_1912,FQ_751_1912,quest_version_2,"751 - List any other Family Name/Last Name/Surname used (e.g. Smith II, Smith Jr.):",
,,,,,
,,,,,
,,,,,
Form_751,Q_2001,FQ_751_2001,quest_version_2,751 - In what country is your current physical address?,
Form_751,Q_2003,FQ_751_2003,quest_version_2,751 - Street Number and Name,
Form_751,Q_2004,FQ_751_2004,quest_version_2,"751 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_751,Q_2005,FQ_751_2005,quest_version_2,751 - What is the secondary address description?,
Form_751,Q_2006,FQ_751_2006,quest_version_2,751 - Apartment/Suite/Floor Help,
Form_751,Q_2007,FQ_751_2007,quest_version_2,751 - City/Town/Village,
Form_751,Q_2008,FQ_751_2008,quest_version_2,751 - State,
Form_751,Q_2010,FQ_751_2010,quest_version_2,751 - ZIP Code,
,,,,,
Form_751,Q_2015,FQ_751_2015,quest_version_2,751 - Is your current mailing address the same as your current physical address?,
Form_751,Q_2017,FQ_751_2017,quest_version_2,751 - In Care of Name,
Form_751,Q_2018,FQ_751_2018,quest_version_2,751 - Street Number and Name,
Form_751,Q_2019,FQ_751_2019,quest_version_2,"751 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_751,Q_2020,FQ_751_2020,quest_version_2,751 - What is the secondary address description?,
Form_751,Q_2021,FQ_751_2021,quest_version_2,751 - Apartment/Suite/Floor Help,
Form_751,Q_2022,FQ_751_2022,quest_version_2,751 - City/Town/Village,
Form_751,Q_2023,FQ_751_2023,quest_version_2,751 - State,
Form_751,Q_2025,FQ_751_2025,quest_version_2,751 - ZIP Code,
,,,,,
Form_751,Q_2029,FQ_751_2029,quest_version_2,"751 - Have you resided at any other address since you became a permanent resident?
",
Form_751,Q_2040,FQ_751_2040,quest_version_2,751 - In what country was this previous physical address?,
Form_751,Q_2041,FQ_751_2041,quest_version_2,751 - Street Number and Name,
Form_751,Q_2042,FQ_751_2042,quest_version_2,"751 - Does your address have a secondary description (i.e. apartment, suite, or floor)?",
Form_751,Q_2043,FQ_751_2043,quest_version_2,751 - What is the secondary address description?,
Form_751,Q_2044,FQ_751_2044,quest_version_2,751 - Apartment/Suite/Floor Help,
Form_751,Q_2045,FQ_751_2045,quest_version_2,751 - City/Town/Village,
Form_751,Q_2046,FQ_751_2046,quest_version_2,751 - State,
Form_751,Q_2047,FQ_751_2047,quest_version_2,751 - Province/Territory/Prefecture/Parish,
Form_751,Q_2048,FQ_751_2048,quest_version_2,751 - ZIP Code,
Form_751,Q_2049,FQ_751_2049,quest_version_2,751 - Postal Code,
Form_751,Q_2050,FQ_751_2050,quest_version_2,751 - When did you move into this address?,
Form_751,Q_2052,FQ_751_2052,quest_version_2,751 - When did you move out of this address?,
,,,,,
,,,,,
,,,,,
Form_751,Q_2152,FQ_751_2152,quest_version_2,751 - Phone Number (Including Area Code),
Form_751,Q_2153,FQ_751_2153,quest_version_2,751 - Phone Number (Including Area Code),
Form_751,Q_2158,FQ_751_2158,quest_version_2,751 - email address,
,,,,,
,,,,,
,,,,,
Form_751,Q_2202,FQ_751_2202,quest_version_2,751 - Date of Birth,
Form_751,Q_2203,FQ_751_2203,quest_version_2,751 - Country of Birth,
,,,,,
,,,,,
,,,,,
Form_751,Q_2301,FQ_751_2301,quest_version_2,751 - Please select your ethnicity (You race will be asked in a subsequent question):,
,,,,,
Form_751,Q_2303,FQ_751_2303,quest_version_2,751 - Are you White?,
Form_751,Q_2304,FQ_751_2304,quest_version_2,751 - Are you Asian?,
Form_751,Q_2305,FQ_751_2305,quest_version_2,751 - Are you Black or African American?,
Form_751,Q_2306,FQ_751_2306,quest_version_2,751 - Are you American Indian or Alaska Native?,
Form_751,Q_2307,FQ_751_2307,quest_version_2,751 - Are you Native Hawaiin or Other Pacific Islander?,
,,,,,
