FormNodeId,QuestionNodeId,EasyVisaId,QuestVersion,FieldExpression,FieldType,FormFieldCount,ContinuationSheetRule,OwnFormRule,ContinuationSheetNodeId,RuleClassName,RuleParam
Form_601,Q_3655,PF_601_3655_0,quest_version_1,"form1[0].#subform[5].p5Line7AlienNumber[0],RelativeAlienNumber",repeat,1,,,CS_601_relativesLegalName1,,
Form_601,Q_3656,PF_601_3656_0,quest_version_1,"form1[0].#subform[5].p5Line8DateofBirth[0],DateOfBirth",repeat,1,,,CS_601_relativesLegalName1,,
Form_601,Q_3657,PF_601_3657_0,quest_version_1,form1[0].#subform[5].p5AddlRelatives[0],simple,,,,,,
Form_601,Q_3658,PF_601_3658_0,quest_version_1,form1[0].#subform[5].p5AddlRelatives[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601,Q_3755,PF_601_3755_0,quest_version_1,form1[0].#subform[6].p6OtherRelatives[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601,Q_3801,PF_601_3801_0,quest_version_1,"form1[0].#subform[5].Pt6Line1b_GivenName[0],FirstName_2",repeat,1,,,CS_601_relativesLegalName3,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_601,Q_3802,PF_601_3802_0,quest_version_1,"form1[0].#subform[5].Pt6Line1c_MiddleName[0],MiddleName_2",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3803,PF_601_3803_0,quest_version_1,"form1[0].#subform[5].p6Line1aFamilyName[0],LastName_2",repeat,1,,,CS_601_relativesLegalName3,SeeContinuationEndPrintRule|CountCheckPrintRule,"form1[0].#subform[9].p10Line3dAdditionalInfo[0],form1[0].#subform[9].p1Line3aFamilyName[1],form1[0].#subform[9].p1Line3bGivenName[1],form1[0].#subform[9].p1Line3cMiddleName[1],form1[0].#subform[9].p1Line1ANum[1]|2;yes;form1[0].#subform[6].p6OtherRelatives[0]"
,,,,,,,,,,,
Form_601,Q_3811,PF_601_3811_0,quest_version_1,"form1[0].#subform[6].p6Line2Country[0],Country",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3812,PF_601_3812_0,quest_version_1,"form1[0].#subform[6].p6Line2StreetNumberName[0],StreetNumberAndName",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3814,PF_601_3814_0,quest_version_1,"form1[0].#subform[6].p6Line2Unit[2],Apt",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3814,PF_601_3814_1,quest_version_1,"form1[0].#subform[6].p6Line2Unit[0],Ste",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3814,PF_601_3814_2,quest_version_1,"form1[0].#subform[6].p6Line2Unit[1],Flr",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3815,PF_601_3815_0,quest_version_1,"form1[0].#subform[6].p6Line2AptSteFlrNumber[0],SecondaryAddress",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3816,PF_601_3816_0,quest_version_1,"form1[0].#subform[6].p6Line2CityOrTown[0],CityTown",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3817,PF_601_3817_0,quest_version_1,"form1[0].#subform[6].p6Line2State[0],State",repeat,1,,,CS_601_relativesLegalName3,StateCodePrintRule|WordPrintRule,"|N/A;form1[0].#subform[6].p6Line2Province[0],Province"
Form_601,Q_3818,PF_601_3818_0,quest_version_1,"form1[0].#subform[6].p6Line2Province[0],Province",repeat,1,,,CS_601_relativesLegalName3,WordPrintRule,"N/A;form1[0].#subform[6].p6Line2State[0],State"
Form_601,Q_3819,PF_601_3819_0,quest_version_1,"form1[0].#subform[6].p6Line2ZipCode[0],ZIPCode",repeat,1,,,CS_601_relativesLegalName3,WordPrintRule,"N/A;form1[0].#subform[6].p6Line2PostalCode[0],PostalCode"
Form_601,Q_3820,PF_601_3820_0,quest_version_1,"form1[0].#subform[6].p6Line2PostalCode[0],PostalCode",repeat,1,,,CS_601_relativesLegalName3,WordPrintRule,"N/A;form1[0].#subform[6].p6Line2ZipCode[0],ZIPCode"
,,,,,,,,,,,
Form_601,Q_3831,PF_601_3831_0,quest_version_1,"form1[0].#subform[6].p6Line3DayPhone[0],DaytimePhone",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3832,PF_601_3832_0,quest_version_1,"form1[0].#subform[6].p6Line4Email[0],email",repeat,1,,,CS_601_relativesLegalName3,,
,,,,,,,,,,,
Form_601,Q_3841,PF_601_3841_0,quest_version_1,"form1[0].#subform[6].p6Line5Relationship[0],Relationship",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3842,PF_601_3842_0,quest_version_1,"form1[0].#subform[6].p6Line6ImmigrationStatus[0],ImmigrationStatus",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3843,PF_601_3843_0,quest_version_1,"form1[0].#subform[6].p6Line7AlienNumber[0],RelativeAlienNumber",repeat,1,,,CS_601_relativesLegalName3,,
Form_601,Q_3844,PF_601_3844_0,quest_version_1,"form1[0].#subform[6].p6Line8DateofBirth[0],DateOfBirth",repeat,1,,,CS_601_relativesLegalName3,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601,Q_3902,PF_601_3902_0,quest_version_1,ApplicantStatement,repeat,0,,,CS_601_extremeHardshipStatement,ContinuationHeaderPrintRule|SeeContinuationInsidePrintRule|SeeContinuationEndPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item|form1[0].#subform[5].p5Line9ApplicantStatement[0]|form1[0].#subform[9].p10Line3dAdditionalInfo[0],form1[0].#subform[9].p1Line3aFamilyName[1],form1[0].#subform[9].p1Line3bGivenName[1],form1[0].#subform[9].p1Line3cMiddleName[1],form1[0].#subform[9].p1Line1ANum[1]"
Form_601,Q_3911,PF_601_3911_0,quest_version_1,ApplicantStatement,repeat,0,,,CS_601_discretionaryApprovalStatement,ContinuationHeaderPrintRule|SeeContinuationInsidePrintRule|SeeContinuationEndPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item|form1[0].#subform[6].p6Line9ApplicantStatement[0]|form1[0].#subform[9].p10Line3dAdditionalInfo[0],form1[0].#subform[9].p1Line3aFamilyName[1],form1[0].#subform[9].p1Line3bGivenName[1],form1[0].#subform[9].p1Line3cMiddleName[1],form1[0].#subform[9].p1Line1ANum[1]"
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601,Q_3951,PF_601_3951_0,quest_version_1,form1[0].#subform[8].p9Line4DayPhone[0],simple,,,,,,
Form_601,Q_3954,PF_601_3954_0,quest_version_1,form1[0].#subform[8].p9Line5MobilePhone[0],simple,,,,,,
Form_601,Q_3956,PF_601_3956_0,quest_version_1,form1[0].#subform[0].attyUSCISOnlineNum[0],simple,,,,,,
Form_601,Q_3957,PF_601_3957_0,quest_version_1,form1[0].#subform[0].attyStateBarNumber[0],simple,,,,,,
Form_601,Q_3958,PF_601_3958_0,quest_version_1,form1[0].#subform[8].p9Line1aFamilyName[0],simple,,,,,,
Form_601,Q_3959,PF_601_3959_0,quest_version_1,form1[0].#subform[8].p9Line1bGivenName[0],simple,,,,,,
Form_601,Q_3960,PF_601_3960_0,quest_version_1,form1[0].#subform[8].p9Line2BusinessName[0],simple,,,,,,
Form_601,Q_3961,PF_601_3961_0,quest_version_1,form1[0].#subform[8].p9Line6Email[0],simple,,,,,,
Form_601,Q_3962,PF_601_3962_0,quest_version_1,form1[0].#subform[8].p9Line3Country[0],simple,,,,,,
Form_601,Q_3963,PF_601_3963_0,quest_version_1,form1[0].#subform[8].p9Line3StreetNumberName[0],simple,,,,,,
Form_601,Q_3965,PF_601_3965_0,quest_version_1,form1[0].#subform[8].p9Line3Unit[2],simple,,,,,,
Form_601,Q_3965,PF_601_3965_1,quest_version_1,form1[0].#subform[8].p9Line3Unit[0],simple,,,,,,
Form_601,Q_3965,PF_601_3965_2,quest_version_1,form1[0].#subform[8].p9Line3Unit[1],simple,,,,,,
Form_601,Q_3966,PF_601_3966_0,quest_version_1,form1[0].#subform[8].p9Line3AptSteFlrNumber[0],simple,,,,,,
Form_601,Q_3967,PF_601_3967_0,quest_version_1,form1[0].#subform[8].p9Line3CityOrTown[0],simple,,,,,,
Form_601,Q_3968,PF_601_3968_0,quest_version_1,form1[0].#subform[8].p9Line3State[0],simple,,,,,StateCodePrintRule,
Form_601,Q_3969,PF_601_3969_0,quest_version_1,form1[0].#subform[8].p9Line3Province[0],simple,,,,,,
Form_601,Q_3970,PF_601_3970_0,quest_version_1,form1[0].#subform[8].p9Line3ZipCode[0],simple,,,,,WordPrintRule,"N/A;form1[0].#subform[8].p9Line3Province[0],form1[0].#subform[8].p9Line3PostalCode[0]"
Form_601,Q_3971,PF_601_3971_0,quest_version_1,form1[0].#subform[8].p9Line3PostalCode[0],simple,,,,,WordPrintRule,"N/A;form1[0].#subform[8].p9Line3State[0],form1[0].#subform[8].p9Line3ZipCode[0]"
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_32,PF_601A_32_0,quest_version_1,form1[0].#subform[4].Pt3Line2b_GivenName[1],simple,,,,,,
Form_601A,Q_33,PF_601A_33_0,quest_version_1,form1[0].#subform[4].Pt3Line2c_MiddleName[1],simple,,,,,,
Form_601A,Q_34,PF_601A_34_0,quest_version_1,form1[0].#subform[4].Pt3Line2a_FamilyName[1],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_1601,PF_601A_1601_0,quest_version_1,form1[0].#subform[4].Pt3Line4_Option2[0],simple,,,,,,
Form_601A,Q_1601,PF_601A_1601_1,quest_version_1,form1[0].#subform[4].Pt3Line4_Option3[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_1804,PF_601A_1804_0,quest_version_1,form1[0].#subform[4].Pt3Line3b_CSC_NVCCaseNumber[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_1901,PF_601A_1901_0,quest_version_1,form1[0].#subform[0].Pt1Line4b_GivenName[0],simple,,,,,,
Form_601A,Q_1902,PF_601A_1902_0,quest_version_1,form1[0].#subform[0].Pt1Line4c_MiddleName[0],simple,,,,,,
Form_601A,Q_1903,PF_601A_1903_0,quest_version_1,form1[0].#subform[0].Pt1Line4a_FamilyName[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_1908,PF_601A_1908_0,quest_version_1,"form1[0].#subform[0].Pt1Line5b_GivenName[0],form1[0].#subform[0].Pt1Line6b_GivenName[0],FirstName3,FirstName4,FirstName5,FirstName6,FirstName7,FirstName8",repeat,2,,,CS_601A_otherNamesUsedForBeneficiary,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_601A,Q_1910,PF_601A_1910_0,quest_version_1,"form1[0].#subform[0].Pt1Line5c_MiddleName[0],form1[0].#subform[0].Pt1Line6c_MiddleName[0],MiddleName3,MiddleName4,MiddleName5,MiddleName6,MiddleName7,MiddleName8",repeat,2,,,CS_601A_otherNamesUsedForBeneficiary,,
Form_601A,Q_1912,PF_601A_1912_0,quest_version_1,"form1[0].#subform[0].Pt1Line5a_FamilyName[0],form1[0].#subform[0].Pt1Line6a_FamilyName[0],LastName3,LastName4,LastName5,LastName6,LastName7,LastName8",repeat,2,,,CS_601A_otherNamesUsedForBeneficiary,SeeContinuationEndPrintRule,"form1[0].#subform[8].Pt9Line3d_AdditionalInfo[0],form1[0].#subform[8].Pt1Line4a_FamilyName[1],form1[0].#subform[8].Pt1Line4b_GivenName[1],form1[0].#subform[8].Pt1Line4c_MiddleName[1],form1[0].#subform[8].Pt1Line1_AlienNumber[1]"
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2003,PF_601A_2003_0,quest_version_1,form1[0].#subform[0].Pt1Line9a_StreetNumberName[0],simple,,,,,,
Form_601A,Q_2005,PF_601A_2005_0,quest_version_1,form1[0].#subform[0].Pt1Line9b_Unit[2],simple,,,,,,
Form_601A,Q_2005,PF_601A_2005_1,quest_version_1,form1[0].#subform[0].Pt1Line9b_Unit[1],simple,,,,,,
Form_601A,Q_2005,PF_601A_2005_2,quest_version_1,form1[0].#subform[0].Pt1Line9b_Unit[0],simple,,,,,,
Form_601A,Q_2006,PF_601A_2006_0,quest_version_1,form1[0].#subform[0].Pt1Line9b_AptSteFlrNumber[0],simple,,,,,,
Form_601A,Q_2007,PF_601A_2007_0,quest_version_1,form1[0].#subform[0].Pt1Line9c_CityOrTown[0],simple,,,,,,
Form_601A,Q_2008,PF_601A_2008_0,quest_version_1,form1[0].#subform[0].Pt1Line9d_State[0],simple,,,,,StateCodePrintRule,
Form_601A,Q_2010,PF_601A_2010_0,quest_version_1,form1[0].#subform[0].Pt1Line9e_ZipCode[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2015,PF_601A_2015_0,quest_version_1,form1[0].#subform[0].Pt1Line8_Checkbox[0],simple,,,,,,
Form_601A,Q_2015,PF_601A_2015_1,quest_version_1,form1[0].#subform[0].Pt1Line8_Checkbox[1],simple,,,,,,
Form_601A,Q_2017,PF_601A_2017_0,quest_version_1,form1[0].#subform[0].Pt1Line7a_InCareofName[0],simple,,,,,,
Form_601A,Q_2018,PF_601A_2018_0,quest_version_1,form1[0].#subform[0].Pt1Line7b_StreetNumberName[0],simple,,,,,,
Form_601A,Q_2020,PF_601A_2020_0,quest_version_1,form1[0].#subform[0].Pt1Line7c_Unit[0],simple,,,,,,
Form_601A,Q_2020,PF_601A_2020_1,quest_version_1,form1[0].#subform[0].Pt1Line7c_Unit[1],simple,,,,,,
Form_601A,Q_2020,PF_601A_2020_2,quest_version_1,form1[0].#subform[0].Pt1Line7c_Unit[2],simple,,,,,,
Form_601A,Q_2021,PF_601A_2021_0,quest_version_1,form1[0].#subform[0].Pt1Line7c_AptSteFlrNumber[0],simple,,,,,,
Form_601A,Q_2022,PF_601A_2022_0,quest_version_1,form1[0].#subform[0].Pt1Line7d_CityOrTown[0],simple,,,,,,
Form_601A,Q_2023,PF_601A_2023_0,quest_version_1,form1[0].#subform[0].Pt1Line7e_State[0],simple,,,,,StateCodePrintRule,
Form_601A,Q_2025,PF_601A_2025_0,quest_version_1,form1[0].#subform[0].Pt1Line7f_ZipCode[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2152,PF_601A_2152_0,quest_version_1,form1[0].#subform[5].Pt6Line4_MobileTelephoneNumber[0],simple,,,,,,
Form_601A,Q_2153,PF_601A_2153_0,quest_version_1,form1[0].#subform[5].Pt6Line3_DaytimeTelephoneNumber[0],simple,,,,,,
Form_601A,Q_2158,PF_601A_2158_0,quest_version_1,form1[0].#subform[5].Pt6Line5_Email[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2201,PF_601A_2201_0,quest_version_1,form1[0].#subform[0].Pt1Line10_Gender[0],simple,,,,,,
Form_601A,Q_2201,PF_601A_2201_1,quest_version_1,form1[0].#subform[0].Pt1Line10_Gender[1],simple,,,,,,
Form_601A,Q_2202,PF_601A_2202_0,quest_version_1,form1[0].#subform[0].Pt1Line11_DateOfBirth[0],simple,,,,,,
Form_601A,Q_2203,PF_601A_2203_0,quest_version_1,form1[0].#subform[1].Pt1Line13_CountryOfBirth[0],simple,,,,,,
Form_601A,Q_2205,PF_601A_2205_0,quest_version_1,form1[0].#subform[1].Pt1Line12_CityOrTownOfBirth[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2301,PF_601A_2301_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox1[1],simple,,,,,,
Form_601A,Q_2301,PF_601A_2301_1,quest_version_1,form1[0].#subform[3].Pt2Checkbox1[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2303,PF_601A_2303_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox2_1[0],simple,,,,,,
Form_601A,Q_2304,PF_601A_2304_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox2_2[0],simple,,,,,,
Form_601A,Q_2305,PF_601A_2305_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox2_3[0],simple,,,,,,
Form_601A,Q_2306,PF_601A_2306_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox2_4[0],simple,,,,,,
Form_601A,Q_2307,PF_601A_2307_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox2_5[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2310,PF_601A_2310_0,quest_version_1,form1[0].#subform[3].Pt2Line3_HeightFeet[0],simple,,,,,,
Form_601A,Q_2311,PF_601A_2311_0,quest_version_1,form1[0].#subform[3].Pt2Line3_HeightInches[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2315,PF_601A_2315_0,quest_version_1,"form1[0].#subform[3].Pt2Line4_HeightInches1[0],form1[0].#subform[3].Pt2Line4_HeightInches2[0],form1[0].#subform[3].Pt2Line4_HeightInches3[0]",split,,,,,,
,,,,,,,,,,,
Form_601A,Q_2317,PF_601A_2317_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[7],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_1,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[0],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_2,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[6],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_3,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[1],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_4,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[5],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_5,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[2],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_6,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[4],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_7,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[3],simple,,,,,,
Form_601A,Q_2317,PF_601A_2317_8,quest_version_1,form1[0].#subform[3].Pt2Checkbox5[8],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2319,PF_601A_2319_0,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[0],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_1,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[8],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_2,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[1],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_3,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[7],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_4,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[2],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_5,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[6],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_6,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[3],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_7,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[5],simple,,,,,,
Form_601A,Q_2319,PF_601A_2319_8,quest_version_1,form1[0].#subform[3].Pt2Checkbox6[4],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2401,PF_601A_2401_0,quest_version_1,form1[0].#subform[1].Pt1Line14_CountryOfCitizenship[0],simple,,,,,,
Form_601A,Q_2409,PF_601A_2409_0,quest_version_1,form1[0].#subform[0].#area[1].Pt1Line2_SSN[0],simple,,,,,,
Form_601A,Q_2411,PF_601A_2411_0,quest_version_1,form1[0].#subform[0].#area[3].Pt1Line3_USCISELISAcctNumber[0],simple,,,,,,
Form_601A,Q_2412,PF_601A_2412_0,quest_version_1,form1[0].#subform[0].#area[2].Pt1Line1_AlienNumber[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2883,PF_601A_2883_0,quest_version_1,form1[0].#subform[1].Pt1Line16b_GivenName[0],simple,,,,,,
Form_601A,Q_2885,PF_601A_2885_0,quest_version_1,form1[0].#subform[1].Pt1Line16a_FamilyName[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2901,PF_601A_2901_0,quest_version_1,form1[0].#subform[1].Pt1Line15b_GivenName[0],simple,,,,,,
Form_601A,Q_2903,PF_601A_2903_0,quest_version_1,form1[0].#subform[1].Pt1Line15a_MotherFamilyName[0],simple,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_2951,PF_601A_2951_0,quest_version_1,form1[0].#subform[1].Pt1Line19_ImmigrationStatus[0],simple,,,,,WordPrintRule|PdfPrintTextRule,PWI;;;without_inspection|legalStatusRadioButton
,,,,,,,,,,,
Form_601A,Q_2979,PF_601A_2979_0,quest_version_1,form1[0].#subform[1].Pt1Line18a_PlaceOfEntry[0],simple,,,,,,
Form_601A,Q_2980,PF_601A_2980_0,quest_version_1,form1[0].#subform[1].Pt1Line18b_State[0],simple,,,,,StateCodePrintRule,
Form_601A,Q_2982,PF_601A_2982_0,quest_version_1,form1[0].#subform[1].Pt1Line17_DateOfEntry[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_2996,PF_601A_2996_0,quest_version_1,"form1[0].#subform[1].Pt1Line21a_DateFrom[0],form1[0].#subform[1].Pt1Line24a_DateFrom[0],DateFrom1,DateFrom2,DateFrom3,DateFrom4",repeat,2,,,CS_601A_previousVisitsToTheUnitedStates,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_601A,Q_2997,PF_601A_2997_0,quest_version_1,"form1[0].#subform[1].Pt1Line21b_DateTo[0],form1[0].#subform[1].Pt1Line24b_DateTo[0],DateTo1,DateTo2,DateTo3,DateTo4",repeat,2,,,CS_601A_previousVisitsToTheUnitedStates,,
Form_601A,Q_2998,PF_601A_2998_0,quest_version_1,"form1[0].#subform[1].Pt1Line20a_PlaceOfEntry[0],form1[0].#subform[1].Pt1Line23a_PlaceOfEntry[0],PlaceOfEntry1,PlaceOfEntry2,PlaceOfEntry3,PlaceOfEntry4",repeat,2,,,CS_601A_previousVisitsToTheUnitedStates,SeeContinuationEndPrintRule,"form1[0].#subform[8].Pt9Line3d_AdditionalInfo[0],form1[0].#subform[8].Pt1Line4a_FamilyName[1],form1[0].#subform[8].Pt1Line4b_GivenName[1],form1[0].#subform[8].Pt1Line4c_MiddleName[1],form1[0].#subform[8].Pt1Line1_AlienNumber[1]"
Form_601A,Q_2999,PF_601A_2999_0,quest_version_1,"form1[0].#subform[1].Pt1Line20b_State[0],form1[0].#subform[1].Pt1Line23b_State[0],State1,State2,State3,State4",repeat,2,,,CS_601A_previousVisitsToTheUnitedStates,StateCodePrintRule,
Form_601A,Q_3000,PF_601A_3000_0,quest_version_1,"form1[0].#subform[1].Pt1Line22_ImmigrationStatus[0],form1[0].#subform[1].Pt1Line25_ImmigrationStatus[0],StatusAtEntry1,StatusAtEntry2,StatusAtEntry3,StatusAtEntry4",repeat,2,,,CS_601A_previousVisitsToTheUnitedStates,,
Form_601A,Q_3002,PF_601A_3002_0,quest_version_1,form1[0].#subform[1].Pt1Checkbox25_Checkbox[0],repeat,1,,,,,
Form_601A,Q_3002,PF_601A_3002_1,quest_version_1,form1[0].#subform[1].Pt1Checkbox25_Checkbox[1],repeat,1,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Form_601A,Q_3020,PF_601A_3020_0,quest_version_1,form1[0].#subform[4].#area[5].Pt3Line3a_USCISReceiptNumber[0],simple,,,,,,
,,,,,,,,,,,
Form_601A,Q_3074,PF_601A_3074_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox32_Checkbox[0],simple,,,,,,
Form_601A,Q_3074,PF_601A_3074_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox32_Checkbox[1],simple,,,,,,
Form_601A,Q_3058,PF_601A_3058_0,quest_version_1,Location1,repeat,0,,,CS_601A_immigrationHistoryGeneral,SeeContinuationEndPrintRule,"form1[0].#subform[8].Pt9Line3d_AdditionalInfo[0],form1[0].#subform[8].Pt1Line4a_FamilyName[1],form1[0].#subform[8].Pt1Line4b_GivenName[1],form1[0].#subform[8].Pt1Line4c_MiddleName[1],form1[0].#subform[8].Pt1Line1_AlienNumber[1]"
Form_601A,Q_3059,PF_601A_3059_0,quest_version_1,Date1,repeat,0,,,CS_601A_immigrationHistoryGeneral,ContinuationHeaderPrintRule,"LastName,FirstName,MiddleName,AlienNumber,Page,Part,Item"
Form_601A,Q_3060,PF_601A_3060_0,quest_version_1,Description1,repeat,0,,,CS_601A_immigrationHistoryGeneral,,
,,,,,,,,,,,
Form_601A,Q_3091,PF_601A_3091_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox29a_Checkbox[0],simple,,,,,,
Form_601A,Q_3091,PF_601A_3091_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox29a_Checkbox[1],simple,,,,,,
Form_601A,Q_3098,PF_601A_3098_0,quest_version_1,form1[0].#subform[2].#area[4].Pt1Line29b_ReceiptNumber[0],simple,,,,,,
Form_601A,Q_3101,PF_601A_3101_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox30_Checkbox[0],simple,,,,,,
Form_601A,Q_3101,PF_601A_3101_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox30_Checkbox[1],simple,,,,,,
Form_601A,Q_3125,PF_601A_3125_0,quest_version_1,form1[0].#subform[1].Pt1Checkbox27[0],simple,,,,,,
Form_601A,Q_3125,PF_601A_3125_1,quest_version_1,form1[0].#subform[1].Pt1Checkbox27[1],simple,,,,,,
Form_601A,Q_3127,PF_601A_3127_0,quest_version_1,form1[0].#subform[1].Pt1Checkbox28[0],simple,,,,,,
Form_601A,Q_3128,PF_601A_3128_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox28[1],simple,,,,,,
Form_601A,Q_3129,PF_601A_3129_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox30a_Checkbox[0],simple,,,,,,
Form_601A,Q_3129,PF_601A_3129_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox30a_Checkbox[1],simple,,,,,,
Form_601A,Q_3130,PF_601A_3130_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox30b_Checkbox[1],simple,,,,,,
Form_601A,Q_3130,PF_601A_3130_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox30b_Checkbox[0],simple,,,,,,
Form_601A,Q_3135,PF_601A_3135_0,quest_version_1,form1[0].#subform[2].Pt1Checkbox31_Checkbox[0],simple,,,,,,
Form_601A,Q_3135,PF_601A_3135_1,quest_version_1,form1[0].#subform[2].Pt1Checkbox31_Checkbox[1],simple,,,,,,
Form_601A,Q_3136,PF_601A_3136_0,quest_version_1,Location1,repeat,0,,,CS_601A_priorImmigrationProceedings,SeeContinuationEndPrintRule,"form1[0].#subform[8].Pt9Line3d_AdditionalInfo[0],form1[0].#subform[8].Pt1Line4a_FamilyName[1],form1[0].#subform[8].Pt1Line4b_GivenName[1],form1[0].#subform[8].Pt1Line4c_MiddleName[1],form1[0].#subform[8].Pt1Line1_AlienNumber[1]"
