SectionNodeId,SectionNodeName,SubSectionNodeId,SubSectionNodeName,EasyVisaId,QuestVersion,Name,DisplayText,DataType,InputType,InputSourceType,Actionable,Refresh,RuleClassName,RuleParam,VisibilityRuleClassName,VisibilityRuleParam,InputTypeSourceRule,InputTypeSourceRuleParam,DisplayTextRule,DisplayTextRuleParam,TooltipRule,AttributeRule,AttributeRuleParam,AnswerCompletionValidationRule,AnswerCompletionValidationRuleParam,AnswerVisibilityValidationRule,AnswerVisibilityValidationRuleParam,AnswerValidationRule,AnswerValidationRuleParam,ExcludeFromPercentageCalculation,PdfFieldRelationshipRule,PdfFieldRelationshipRuleParam,DisplayOrderChildren,DefaultValue,WrapperName,StyleClassName,Readonly,ErrorMessage,ContextualClue,Tooltip
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3198,quest_version_3,criminalHistory_haveYouBeenConvictedOfTwoOrMoreOffenses,"Have you been convicted of two or more offenses (other than purely political offenses), for which the combined sentences to confinement were five years or more?",string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3199,quest_version_3,criminalHistory_everBeenConvictedOfCrimes1,Have you EVER been arrested or convicted of any of the following crimes: Domestic violence sexual assault child abuse child neglect dating violence elder abuse stalking or an attempt to commit any of these crimes?,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3200,quest_version_3,criminalHistory_everBeenConvictedOfCrimes12,Have you EVER been arrested or convicted of any of the following crimes: Homicide murder manslaughter rape abusive sexual contact sexual exploitation incest torture trafficking peonage holding hostage involuntary servitude slave trade kidnapping abduction unlawful criminal restraint false imprisonment or an attempt to commit any of these crimes?,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3201,quest_version_3,criminalHistory_everBeenConvictedOfCrimes3,Have you EVER been arrested or convicted of any of the following crimes: Three or more arrests or convictions not from a single act for crimes relating to a controlled substance or alcohol?,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3202,quest_version_3,criminalHistory_selectThebelowWhichAppliesYou,"If you answered 'Yes' to any of the three previous three questions (Have you EVER been arrested or convicted of any of the following crimes: Domestic violence sexual assault child abuse child neglect dating violence elder abuse stalking or an attempt to commit any of these crimes?, Have you EVER been arrested or convicted of any of the following crimes: Homicide murder manslaughter rape abusive sexual contact sexual exploitation incest torture trafficking peonage holding hostage involuntary servitude slave trade kidnapping abduction unlawful criminal restraint false imprisonment or an attempt to commit any of these crimes?, Have you EVER been arrested or convicted of any of the following crimes: Three or more arrests or convictions not from a single act for crimes relating to a controlled substance or alcohol?) and you were being battered or subjected to extreme cruelty at the time of your conviction, select all of the following that apply to you:",string,label,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3203,quest_version_3,criminalHistory_actingInSelfDefense,I was acting in self-defense.,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3204,quest_version_3,criminalHistory_violatedProtectionOrderForMyOwnProtection,I violated a protection order issued for my own protection.,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3205,quest_version_3,criminalHistory_committedWasArrested,I committed was arrested for was convicted of or pled guilty to a crime that did not result in serious bodily injury and there was a connection between the crime and me having been battered or subjected to extreme cruelty.,string,radio,yesNoRadioButton,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3206,quest_version_3,criminalHistory_detailedExplanationForYorArrest,"Provide a statement that explains the acts, convictions, and/or medical conditions you believe make you inadmissible to the United States. Include dates for all convictions and certified court documents, including judgments that show the disposition of any criminal arrests and/or convictions.",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3207,quest_version_3,criminalHistory_everExcercisedImmunity,Have you EVER exercised immunity (diplomatic or otherwise) to avoid being prosecuted for a criminal offense in the United States?,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3207,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3208,quest_version_3,criminalHistory_locationForEverExcercisedImmunity,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3209,quest_version_3,criminalHistory_dateofEverExcercisedImmunity,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3210,quest_version_3,criminalHistory_explanationForEverExcercisedImmunity,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3211,quest_version_3,criminalHistory_descriptionForEverExcercisedImmunity,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3212,quest_version_3,criminalHistory_haveYouBeenInvolvedInSeriousCriminalActivity,Have you been involved in serious criminal activity for which you have asserted immunity from prosecution?,string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3213,quest_version_3,criminalHistory_provideStatementForHaveYouBeenInvolvedInSeriousCriminalActivity,"Provide a statement that explains the acts, convictions, and/or medical conditions you believe make you inadmissible to the United States. Include dates for all convictions and certified court documents, including judgments that show the disposition of any criminal arrests and/or convictions.",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3214,quest_version_3,criminalHistory_haveYouBeenInvolvedInSingleOffenseLessOfMarijuana,"Have you been involved in a controlled substance violation according to the laws and regulations of any state, the United States, or a foreign country related to a single offense of simple possession of 30 grams or less of marijuana?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3215,quest_version_3,criminalHistory_provideStatmentForHaveYouBeenInvolvedInSingleOffenseLessOfMarijuana,"Provide a statement that explains the acts, convictions, and/or medical conditions you believe make you inadmissible to the United States. Include dates for all convictions and certified court documents, including judgments that show the disposition of any criminal arrests and/or convictions.",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3216,quest_version_3,criminalHistory_everViolatedAnyControlledSubstanceLaw,Have you EVER violated (or attempted or conspired to violate) any controlled substance law or regulation of a state of the United States or a foreign country?,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3216,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3217,quest_version_3,criminalHistory_locationForEverViolatedAnyControlledSubstanceLaw,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3218,quest_version_3,criminalHistory_dateOfEverViolatedAnyControlledSubstanceLaw,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3219,quest_version_3,criminalHistory_explanationForEverViolatedAnyControlledSubstanceLaw,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3220,quest_version_3,criminalHistory_descriptionForEverViolatedAnyControlledSubstanceLaw,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3221,quest_version_3,criminalHistory_everIllegallyBenefitedFromNarcotics,Have you EVER illicitly (illegally) trafficked or benefited from the trafficking of any controlled substances such as chemicals illegal drugs or narcotics? ,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3221,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3222,quest_version_3,criminalHistory_locationForEverIllegallyBenefitedFromNarcotics,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3223,quest_version_3,criminalHistory_dateOfEverIllegallyBenefitedFromNarcotics,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3224,quest_version_3,criminalHistory_explanationForEverIllegallyBenefitedFromNarcotics,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3225,quest_version_3,criminalHistory_descriptionForEverIllegallyBenefitedFromNarcotics,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3226,quest_version_3,criminalHistory_briefDecriptionForEverIllegallyBenefitedFromNarcotics,Provide a brief description:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3227,quest_version_3,criminalHistory_everKnowinglyAIdedIllegalNorcoticSubstances,Have you EVER knowingly aided abetted assisted conspired or colluded in the illicit trafficking of any illegal narcotic or other controlled substances? ,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3227,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3228,quest_version_3,criminalHistory_locationForEverKnowinglyAIdedIllegalNorcoticSubstances,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3229,quest_version_3,criminalHistory_dateOfEverKnowinglyAIdedIllegalNorcoticSubstances,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3230,quest_version_3,criminalHistory_explanationForEverKnowinglyAIdedIllegalNorcoticSubstances,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3231,quest_version_3,criminalHistory_descriptionForEverKnowinglyAIdedIllegalNorcoticSubstances,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3232,quest_version_3,criminalHistory_briefDescriptionForEverKnowinglyAIdedIllegalNorcoticSubstances,Provide a brief description:,string,textarea,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3233,quest_version_3,criminalHistory_areYouTheSPouseSonOrDaughterOfForeignNational,Are you the spouse son or daughter of a foreign national who illicitly trafficked or aided (or otherwise abetted assisted conspired or colluded) in the illicit trafficking of a controlled substance such as chemicals illegal drugs or narcotics and you obtained within the last five years any financial or other benefit from the illegal activity of your spouse or parent although you knew or reasonably should have known that the financial or other benefit resulted from the illicit activity of your spouse or parent?,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3233,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3234,quest_version_3,criminalHistory_locationForAreYouTheSPouseSonOrDaughterOfForeignNational,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3235,quest_version_3,criminalHistory_dateOfAreYouTheSPouseSonOrDaughterOfForeignNational,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3236,quest_version_3,criminalHistory_explanationForAreYouTheSPouseSonOrDaughterOfForeignNational,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3237,quest_version_3,criminalHistory_descriptionForAreYouTheSPouseSonOrDaughterOfForeignNational,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3238,quest_version_3,criminalHistory_everEngagedInProstitution,Have you EVER engaged in prostitution or are you coming to the United States to engage in prostitution? ,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3238,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3239,quest_version_3,criminalHistory_locationForEverEngagedInProstitution,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3240,quest_version_3,criminalHistory_dateOfEverEngagedInProstitution,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3241,quest_version_3,criminalHistory_explanationForEverEngagedInProstitution,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3242,quest_version_3,criminalHistory_descriptionForEverEngagedInProstitution,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3243,quest_version_3,criminalHistory_nowOrEverBeenEngagedInProstitution,Are you NOW or have you EVER been engaged in prostitution? ,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3243,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3244,quest_version_3,criminalHistory_locationForNowOrEverBeenEngagedInProstitution,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3245,quest_version_3,criminalHistory_dateOfNowOrEverBeenEngagedInProstitution,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3246,quest_version_3,criminalHistory_briefDescriptionForNowOrEverBeenEngagedInProstitution,Please provide a brief description:,string,textarea,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3247,quest_version_3,criminalHistory_areYouComingToUSToEngageInProstitution,"Are you coming to the U.S. to engage in prostitution or, in the past 10 years, or have you engaged in prostitution (including receiving the proceeds of, in full or in part), procurement of prostitution, or I continue to engage in prostitution or procurement of prostitution?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3248,quest_version_3,criminalHistory_provideDetailStatementForAreYouComingToUSToEngageInProstitution,"Provide a statement that explains the acts, convictions, and/or medical conditions you believe make you inadmissible to the United States. Include dates for all convictions and certified court documents, including judgments that show the disposition of any criminal arrests and/or convictions.",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3249,quest_version_3,criminalHistory_everDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,Have you EVER directly or indirectly procured (or attempted to procure) or imported prostitutes or persons for the purpose of prostitution?,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3249,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3250,quest_version_3,criminalHistory_locationForEverDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3251,quest_version_3,criminalHistory_dateOfEverDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3252,quest_version_3,criminalHistory_explanationForEverDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3253,quest_version_3,criminalHistory_descriptionForEverDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3254,quest_version_3,criminalHistory_past10DaysHaveYouDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,"In the past 10 years, have you (either directly or indirectly) procured, attempted to procure, or to import prostitutes or persons for the purpose of prostitution?",string,radio,yesNoRadioButton,TRUE,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3255,quest_version_3,criminalHistory_provideStatementForPast10DaysHaveYouDirectlyOrIndirectlyProcuredForThePurposeOfProstitution,"Provide a statement that explains the acts, convictions, and/or medical conditions you believe make you inadmissible to the United States. Include dates for all convictions and certified court documents, including judgments that show the disposition of any criminal arrests and/or convictions.",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3256,quest_version_3,criminalHistory_everReceivedAnyMoneyFromProstitution,Have you EVER received any proceeds or money from prostitution? ,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3256,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3257,quest_version_3,criminalHistory_locationForEverReceivedAnyMoneyFromProstitution,Provide the location of the event:,string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3258,quest_version_3,criminalHistory_dateOfEverReceivedAnyMoneyFromProstitution,Provide the date of the event:,date,ev-ngdatepicker,,,,,,,,,,,,,,,,,,,,,,,,,,form-field-horizontal,question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3259,quest_version_3,criminalHistory_explanationForEverReceivedAnyMoneyFromProstitution,"Explain why you were arrested, cited, detained, or charged (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3260,quest_version_3,criminalHistory_descriptionForEverReceivedAnyMoneyFromProstitution,"Describe the outcome or disposition of your arrest, detention, citation or charges (if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3261,quest_version_3,criminalHistory_doYouIntendToEngageAnyIllegalGambling,Do you intend to engage in illegal gambling or any other form of commercialized vice such as prostitution bootlegging or the sale of child pornography while in the United States?,string,radio,yesNoRadioButton,TRUE,,InAdmissibilityWarningRule,Sec_inadmissibilityAndOtherLegalIssues/SubSec_criminalHistory/Q_3261,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
Sec_inadmissibilityAndOtherLegalIssues,Inadmissibility and Other Legal  Issues,SubSec_criminalHistory,Criminal History,Q_3262,quest_version_3,criminalHistory_explanationForDoYouIntendToEngageAnyIllegalGambling,"Please explain what you did (or what you intend to do, if applicable):",string,input,,,,,,,,,,,,,,,,,,,,,,,,,,"request,form-field-horizontal",question-label  ,,,,
